指标,地区,分类,国家,商品,贸易方式,时间,数值
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2018,134891900.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2019,164775982.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2019,128222961.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2019,151950688.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2019,204249386.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2019,157128994.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2019,120608933.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2019,99923452.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2019,120838349.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2019,89322236.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2019,100522748.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2019,150484272.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2019,78434216.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2020,94512718.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2020,127586223.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2020,204810421.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2020,191132204.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2020,149850729.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2020,195914031.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2020,174594857.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2020,104783338.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2020,174908871.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2020,175758712.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2020,204951966.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2020,157788466.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2021,210791678.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2021,240761261.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2021,349452738.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2021,333041407.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2021,205233025.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2021,233886345.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2021,240790673.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2021,184903613.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2021,201512616.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2021,239951243.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2021,205164085.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2021,201161488.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2022,301959100.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2022,233357280.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2022,387877608.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2022,536620467.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2022,502445627.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2022,450614259.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2022,392754924.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2022,261102713.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2022,144188315.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2022,228541584.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2022,251544844.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2022,194603323.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2023,226115458.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2023,262630465.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2023,529419464.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2023,355851580.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2023,297345266.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2023,345342151.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2023,133245488.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2023,229229021.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2023,195834371.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2023,286584719.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2023,229093345.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2023,274301614.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2024,142541832.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2024,161472803.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2024,205276678.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2024,243110033.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2024,153541433.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2024,193018575.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2024,174332095.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2024,100983708.00000
进口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2024,127956416.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2017,895410456.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2017,661233977.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2017,889722512.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2017,930366465.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2017,906804457.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2017,1028872040.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2017,937850078.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2017,912121905.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2017,918063036.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2017,942065955.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2017,1051757791.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2017,1089914418.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2018,848791107.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2018,635963775.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2018,896234308.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2018,930560073.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2018,858692232.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2018,887715295.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2018,919742277.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2018,835283517.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2018,867280369.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2018,899234899.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2018,946052027.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2018,991447604.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2019,773612874.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2019,460619337.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2019,833171713.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2019,779008891.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2019,864247182.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2019,1005418810.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2019,923919228.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2019,831647342.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2019,855502442.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2019,905957486.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2019,1066472112.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2019,1027238451.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2020,726320247.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2020,459480461.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2020,846443971.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2020,829606665.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2020,877605528.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2020,752892086.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2020,765195976.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2020,791288522.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2020,803317046.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2020,853647244.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2020,994268159.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2020,971854465.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2021,721449559.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2021,610631249.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2021,743011321.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2021,743887229.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2021,778774499.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2021,884324870.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2021,787285404.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2021,900132346.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2021,902830296.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2021,953267723.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2021,1019635386.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2021,1032814007.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2022,786719101.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2022,566733662.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2022,826906598.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2022,708470912.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2022,934518867.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2022,887656047.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2022,840653998.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2022,892288232.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2022,911308326.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2022,914640514.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2022,925994262.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2022,981245766.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2023,658706285.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2023,758120831.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2023,930556409.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2023,752205216.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2023,867362878.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2023,874803049.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2023,943298259.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2023,1042737437.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2023,957761602.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2023,1062224981.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2023,1117767972.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2023,1031568107.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2024,940263440.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2024,716326287.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2024,1077910863.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2024,887654413.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2024,1024290440.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2024,1136982051.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2024,974884755.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2024,998079678.00000
出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2024,1025379840.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2017,1060229561.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2017,817003008.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2017,1090072627.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2017,1114598333.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2017,1063595297.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2017,1144377756.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2017,1084792391.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2017,1019799654.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2017,1113973561.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2017,1106975672.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2017,1269710343.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2017,1294800266.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2018,1081678672.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2018,817255446.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2018,1127698556.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2018,1161585691.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2018,1042188368.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2018,1048077076.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2018,1040664802.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2018,975967159.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2018,966748605.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2018,1068104725.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2018,1098618652.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2018,1126339504.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2019,938388856.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2019,588842298.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2019,985122401.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2019,983258277.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2019,1021376176.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2019,1126027743.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2019,1023842680.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2019,952485691.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2019,944824678.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2019,1006480234.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2019,1216956384.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2019,1105672667.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2020,820832965.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2020,587066684.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2020,1051254392.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2020,1020738869.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2020,1027456257.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2020,948806117.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2020,939790833.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2020,896071860.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2020,978225917.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2020,1029405956.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2020,1199220125.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2020,1129642931.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2021,932241237.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2021,851392510.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2021,1092464059.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2021,1076928636.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2021,984007524.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2021,1118211215.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2021,1028076077.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2021,1085035959.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2021,1104342912.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2021,1193218966.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2021,1224799471.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2021,1233975495.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2022,1088678201.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2022,800090942.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2022,1214784206.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2022,1245091379.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2022,1436964494.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2022,1338270306.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2022,1233408922.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,08-2022,1153390945.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,09-2022,1055496641.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,10-2022,1143182098.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,11-2022,1177539106.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,12-2022,1175849089.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,01-2023,884821743.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,02-2023,1020751296.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,03-2023,1459975873.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,04-2023,1108056796.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,05-2023,1164708144.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,06-2023,1220145200.00000
进出口金额（美元）,合计,本期值,合计,07 - 食用蔬菜、根及块茎,合计,07-2023,1076543747.00000
